OBJECTID,YEAR_,STATE,FIRE_NAME,GIS_ACRES,SHAPE_Length,SHAPE_Area,,,,,,,,,
33433,1986,CA,DURHAM PENTZ #1,343.16171,6390.377027,2345161.945,,,,,,,,,
33434,1986,CA,DURHAM PENTZ #2,284.97104,5916.96169,1947480.116,,,,,,,,,
33435,1986,CA,HUNT,409.71426,8789.503924,2681102.346,,,,,,,,,
33436,1986,CA,OWENS,419.19214,11270.90163,2847254.973,,,,,,,,,
33437,1986,CA,ROADSIDE 82,143.16875,3800.705556,960392.3422,,,,,,,,,
33438,1986,CA,ROADSIDE 83,189.22646,5873.719452,1269369.609,,,,,,,,,
33439,1986,CA,ROADSIDE 84,65.329468,2744.104546,438135.626,,,,,,,,,
33440,1916,CA, ,1151.0803,16377.84877,7843806.239,,,,,,,,,
33441,1924,CA, ,181.12653,5366.644808,1227415.704,,,,,,,,,
33442,1986,CA,SALMON,762.43329,10769.35944,5085683.832,,,,,,,,,
33443,1986,CA,WAVERLY,196.12868,4997.591391,1278082.34,,,,,,,,,
33444,1986,CA,WHITE ROCK SERIES,7.2811875,851.8237154,48343.08741,,,,,,,,,
33445,1987,CA, ,6349.6768,36451.03654,42355270.5,,,,,,,,,
33446,1987,CA, ,28.449329,2142.830215,189314.8675,,,,,,,,,
33447,1987,CA,TRIANGLE,67.979607,4478.360998,493492.2302,,,,,,,,,
33448,1987,CA,DITTO,96.148933,3359.56791,696810.1453,,,,,,,,,
33449,1987,CA,TIMBER,1.8415028,472.4464105,13341.36487,,,,,,,,,
33450,1987,CA,CEDAR,350.24191,7248.087476,2534120.895,,,,,,,,,
33451,1928,CA, ,259.47641,5310.072217,1756936.82,,,,,,,,,
33452,1928,CA, ,1412.0673,15593.11852,9562766.69,,,,,,,,,
33453,1989,CA,BURROUGH,2281.4231,19907.78635,14496078.61,,,,,,,,,
33454,1989,CA, ,447.57397,8492.408213,3137963.853,,,,,,,,,
33455,1989,CA,BREDHOFT,67.873055,3804.894905,465648.0316,,,,,,,,,
33456,1989,CA,COOK ,973.29187,13790.28976,6574752.841,,,,,,,,,
33457,1989,CA,TURKEY FIRE,111.3429,4321.744361,668748.9497,,,,,,,,,
33458,1984,CA, ,945.12567,15314.3791,5818908.487,,,,,,,,,
33459,1984,CA, ,7.5691056,908.2407817,47089.66723,,,,,,,,,
33460,1984,CA, ,269.05313,6396.58022,1646208.186,,,,,,,,,
33461,1984,CA, ,316.99158,6651.273612,1939766.836,,,,,,,,,
33462,1984,CA,BODFISH,26708.996,85017.26537,163777635.2,,,,,,,,,
33463,1984,CA,FREY,103.04273,4058.894962,599145.8297,,,,,,,,,
33464,1984,CA,GOPHER #3,39.150635,2085.092817,227133.0634,,,,,,,,,
33465,1997,CA,MCMILLIAN,217.56578,5564.562507,1337162.466,,,,,,,,,
33466,1997,CA,WILDWOOD FIRE,819.24493,11083.77461,4839312.933,,,,,,,,,
33467,1997,CA,SCOTCH FIRE,1290.5682,15281.59068,7622921.689,,,,,,,,,
33468,1997,CA,MILL,1326.3079,18054.0955,7864553.937,,,,,,,,,
33469,1997,CA, ,31.26967,1762.337761,185356.3796,,,,,,,,,
33470,1997,CA, ,77.533302,3464.194237,459688.3746,,,,,,,,,
33471,1997,CA,LOKERN,317.86334,5889.426273,1940550.029,,,,,,,,,
33472,1997,CA,LOKERN TWO,4566.4019,22529.69098,27869413.3,,,,,,,,,
33473,1997,CA,MIDWAY,8034.083,36586.96665,48835733.55,,,,,,,,,
33474,1999,CA,STEWARD (MAIN),33.435265,2077.937508,194507.0885,,,,,,,,,
33475,1999,CA,STEWARD (SPOT),4.6173735,808.2084573,26862.09087,,,,,,,,,
33476,1999,CA,CREEK,23.814472,1638.473951,138791.4683,,,,,,,,,
33477,1999,CA,STATE FIRE,126.56154,3666.469662,740841.8589,,,,,,,,,
33478,1999,CA,CAJALCO,166.23526,4292.42821,977222.9731,,,,,,,,,
33479,1999,CA,MIXING,3263.7346,27865.03898,19123173.05,,,,,,,,,
33480,1999,CA,LINDELL,48.617466,2405.998435,285443.5814,,,,,,,,,
33481,1999,CA,GREENHORN,16.070684,1981.650251,116879.7724,,,,,,,,,
33482,1935,CA, ,85.164421,2866.003524,577495.7004,,,,,,,,,
33483,1950,CA,UNION MILL,89.669098,2849.186058,607890.8853,,,,,,,,,
33484,1959,CA, ,18522.33,63580.76237,125928789.2,,,,,,,,,
33485,1967,CA, ,35.499664,1972.499881,240853.0814,,,,,,,,,
33486,1979,CA,BRUNSWICK,1352.6144,21006.63947,8877370.778,,,,,,,,,
33487,1979,CA,CLARK RD. #2,698.88434,15403.15006,4774620.591,,,,,,,,,
33488,1979,CA,DRY CREEK,675.76355,12129.53061,4369469.853,,,,,,,,,
33489,1979,CA,FORD RD.,422.15079,5909.5471,2703095.918,,,,,,,,,
33490,1979,CA,FOWLER PEAK,5237.4224,28213.43664,34194772.79,,,,,,,,,
33491,1979,CA,GOLDEN GATE,1116.124,13965.17658,7333381.282,,,,,,,,,
33492,1979,CA,HANES #2,286.44211,5547.65033,1918873.727,,,,,,,,,
33493,1979,CA,HUMBUG ROAD,263.60721,4879.443527,1805326.206,,,,,,,,,
33494,1979,CA,KNIPE,76.955025,2583.859977,520192.2516,,,,,,,,,
33495,1979,CA,CORP'S OF ENGINEER#3,284.28705,6069.110973,1780525.69,,,,,,,,,
33496,1979,CA,LIGHTNING #2,370.47104,6541.270411,2312964.195,,,,,,,,,
33497,1979,CA,RANCH,61.627644,2268.929744,363510.674,,,,,,,,,
33498,1979,CA,TAYLOR,1497.9935,14753.62611,9291273.523,,,,,,,,,
33499,1979,CA,WOODLAKE MTN.,1870.6211,14937.93362,11713577.13,,,,,,,,,
33500,1979,CA,SPANISH RANCH,1190.7495,13341.22817,7213312.269,,,,,,,,,
33501,1979,CA, ,24.046669,1539.501921,139063.1048,,,,,,,,,
33502,1979,CA,SUTHERLAND,158.93372,4296.584666,918642.8761,,,,,,,,,
33503,1979,CA,CAMPO,190.70587,4571.231683,1090458.249,,,,,,,,,
33504,1979,CA,COTTENWOOD,785.46619,11499.51074,4489854.576,,,,,,,,,
33505,1979,CA,HANSON,306.03146,4764.65022,1766752.469,,,,,,,,,
33506,1979,CA, ,72.100769,3308.426236,424693.4026,,,,,,,,,
33507,1979,CA, ,173.88083,4428.685032,1024146.115,,,,,,,,,
33508,1979,CA, ,194.4095,6165.552419,1144819.698,,,,,,,,,
33509,1979,CA, ,113.10922,3193.66407,666073.0641,,,,,,,,,
33510,1979,CA, ,3120,22164.54529,18336741.24,,,,,,,,,
33511,1979,CA, ,99.363594,3251.482029,583827.2354,,,,,,,,,
33512,1979,CA, ,64.321426,2507.170901,377902.6505,,,,,,,,,
33513,1979,CA,CHERRY,180.59639,4587.79665,1066001.099,,,,,,,,,
33514,1979,CA, ,235.43338,5246.387129,1372540.725,,,,,,,,,
33515,1979,CA, ,622.57727,8355.803272,3674828.152,,,,,,,,,
33516,1979,CA,PASEO,3643.7488,24578.78292,21436850.81,,,,,,,,,
33517,1979,CA,BROWN,592.19086,7506.316562,3493158.627,,,,,,,,,
33518,1979,CA,HALL,362.46539,5781.227815,2134397.089,,,,,,,,,
33519,1979,CA,LIVE OAK,182.31041,6332.926109,1076238.036,,,,,,,,,
33520,1979,CA,NEWMAN,194.39336,6429.259962,1143969.486,,,,,,,,,
33521,1979,CA,RANCHO,368.83197,13822.91062,2153014.39,,,,,,,,,
33522,1911,CA, ,380.75369,9997.543931,2582378.393,,,,,,,,,
33523,1921,CA, ,685.94702,12201.77864,4664058.523,,,,,,,,,
33524,1924,CA,DEADWOOD,27880.25,96487.23204,187523091.5,,,,,,,,,
33525,1924,CA, ,16266.473,57443.50982,110408236.2,,,,,,,,,
33526,1979,CA,RECHE,137.74248,3828.91267,812915.5758,,,,,,,,,
33527,1979,CA,RUSSELL,326.73712,5978.535931,1924603.498,,,,,,,,,
33528,1979,CA,SACRIFICE,121.27778,3037.945334,714843.2566,,,,,,,,,
33529,1979,CA,SKINNER,797.73431,10890.60271,4667010.967,,,,,,,,,
33530,1979,CA,SPRINGS,430.54916,6376.915917,2539524.28,,,,,,,,,
33531,1979,CA,STEELE,107.41118,4076.763658,631845.274,,,,,,,,,
33532,1979,CA, ,123.34641,3456.811368,726259.5492,,,,,,,,,
33533,1979,CA, ,213.91945,5122.533233,1253558.422,,,,,,,,,
33534,1999,CA,576EZ,1.0162566,354.563843,6104.908333,,,,,,,,,
33535,1999,CA,SLC-6,10.487903,1051.034089,62768.72305,,,,,,,,,
33536,1990,CA,ANTELOPE,867.03668,10195.84021,5436823.389,,,,,,,,,
33537,1990,CA,GRAPEVINE,2378.7581,21239.58698,14955397.75,,,,,,,,,
33538,2000,CA,SIXTEEN,390.0531,6317.760738,2597726.121,,,,,,,,,
33539,2000,CA,PLASKETT 2,5811.8506,37093.85039,35941160.25,,,,,,,,,
33540,2000,CA,MRC #1,16.777111,1693.717086,113136.7221,,,,,,,,,
33541,2000,CA,LYALL,15.518582,1322.399767,105465.0106,,,,,,,,,
33542,2000,CA,GORDEN,20.590303,1937.88841,140547.1075,,,,,,,,,
33543,2000,CA,MCGUIRES,46.455261,2539.967783,314795.1154,,,,,,,,,
33544,2000,CA,TOWN,1110.2095,19181.03564,7583161.398,,,,,,,,,
33545,2000,CA,CABBAGE,1358.2375,20437.93276,9231852.746,,,,,,,,,
33546,2000,CA,LA FRANCHI,9.1347227,1222.786037,59729.15296,,,,,,,,,
33547,2000,CA,PINE,3.3550067,674.8326103,21883.37044,,,,,,,,,
33548,2000,CA,BARRETT,1323.1604,14131.82256,7571543.831,,,,,,,,,
33549,2000,CA,BARRETT DAM,11.276813,1145.910695,64569.45742,,,,,,,,,
33550,2000,CA,BORDER #6,74.557014,3362.294224,426867.0243,,,,,,,,,
33551,2000,CA,CORRAL,105.14103,3751.110994,680445.9367,,,,,,,,,
33552,1973,CA,CON,6.9365554,915.7444339,50677.51161,,,,,,,,,
33553,1973,CA,WINGATE,749.76459,13475.83529,5450217.048,,,,,,,,,
33554,2001,CA,NORTH FORK,4130.5396,27731.33784,26439088.32,,,,,,,,,
33555,1995,CA,PONY,1710.2985,15478.55756,12398563.83,,,,,,,,,
33556,1994,CA,FRANKISH,81.242386,3526.76907,481505.5802,,,,,,,,,
33557,1994,CA,RAILROAD,81.084373,3436.212036,481396.6432,,,,,,,,,
33558,1994,CA,HIGHWAY 18,153.68654,5320.083814,911312.252,,,,,,,,,
33559,1994,CA,COW,26.447916,1737.587767,164001.1476,,,,,,,,,
33560,1994,CA,BRIDGE,23.306334,1666.638911,144508.7111,,,,,,,,,
33561,1994,CA,ROCKY,23.455273,1647.847911,145427.7949,,,,,,,,,
33562,1994,CA,RODEO,137.25369,5227.091464,850931.0111,,,,,,,,,
33563,1994,CA,GIBBON,34.761127,1902.632228,215485.8891,,,,,,,,,
33564,1994,CA,GATE,62.081787,2924.557171,384812.0807,,,,,,,,,
33565,1994,CA,LITTLE,28.571815,1773.793246,176786.7162,,,,,,,,,
33566,1994,CA,WHITE BLANKET,2564.2439,20112.65164,15787702.76,,,,,,,,,
33567,1978,CA, ,7.2814355,888.871224,45991.36527,,,,,,,,,
33568,1978,CA, ,7.71736,879.0546512,47986.19102,,,,,,,,,
33569,1974,CA,GUEJITO,213.46556,6158.353404,1235750.86,,,,,,,,,
33570,1974,CA,WILDHORSE,361.9946,7498.643752,2114825.985,,,,,,,,,
33571,1970,CA,BOLAM,852.4375,12298.84638,6159452.762,,,,,,,,,
33572,1919,CA, ,126.85673,3319.474622,761262.2637,,,,,,,,,
33573,1917,CA, ,176.2157,3836.316126,1056412.53,,,,,,,,,
33574,1917,CA,PLEASANT VIEW RIDGE (#96),127.81944,3259.607947,761523.0533,,,,,,,,,
33575,1916,CA, ,514.51801,7418.623283,3058477.065,,,,,,,,,
33576,1911,CA, ,133.97511,3537.973171,795394.6356,,,,,,,,,
33577,1913,CA, ,570.71307,7534.772674,3388207.255,,,,,,,,,
33578,1911,CA, ,349.39383,5513.799494,2070089.341,,,,,,,,,
33579,1919,CA,LYTLE CREEK (#88),105.05982,2974.756084,624995.0785,,,,,,,,,
33580,1916,CA,SAND CANYON,471.89139,7294.671704,2809386.091,,,,,,,,,
33581,1919,CA,ZACHAU RANCH,150.60265,3651.109223,894646.7022,,,,,,,,,
33582,1910,CA, ,445.9263,6144.544734,2648058.586,,,,,,,,,
33583,1979,CA, ,110.08192,3481.916032,645557.5273,,,,,,,,,
33584,1979,CA, ,95.561539,3078.841154,563687.0757,,,,,,,,,
33585,1979,CA, ,118.84836,3859.093919,701992.6977,,,,,,,,,
33586,1979,CA, ,458.37106,7615.910987,2675904.848,,,,,,,,,
33587,1979,CA, ,444.4126,7187.938797,2617367.683,,,,,,,,,
33588,1979,CA, ,460.5527,7267.804382,2689159.183,,,,,,,,,
33589,1979,CA, ,466.55084,6950.992359,2744737.214,,,,,,,,,
33590,1979,CA, ,557.48047,9068.389468,3285511.483,,,,,,,,,
33591,1979,CA, ,590.14105,8604.738528,3454308.889,,,,,,,,,
33592,1979,CA, ,1126.3883,13612.64708,6617924.92,,,,,,,,,
33593,1979,CA, ,1313.9492,12985.27832,7736070.78,,,,,,,,,
33594,1979,CA, ,157.36839,4171.848925,924522.3946,,,,,,,,,
33595,1979,CA, ,521.4342,8015.695515,3061003.824,,,,,,,,,
33596,1979,CA, ,928.81659,10575.47399,5450890.883,,,,,,,,,
33597,1979,CA, ,827.51898,9681.844317,4882588.635,,,,,,,,,
33598,1979,CA, ,427.82358,7202.814951,2522421.987,,,,,,,,,
33599,1979,CA,SOPHIE,1111.2833,10750.55807,6521701.46,,,,,,,,,
33600,1979,CA,MENIFEE,1237.0743,12434.02088,7252694.913,,,,,,,,,
33601,1979,CA,BUTTE,1044.3242,11991.21135,6125787.307,,,,,,,,,
33602,1979,CA,DOUBLE BUTTE #2,627.51202,8499.32231,3680525.351,,,,,,,,,
33603,1979,CA,CALVERT,1069.8691,12419.89826,6275485.24,,,,,,,,,
33604,1979,CA,FLATS,429.94339,7073.427429,2524902.861,,,,,,,,,
33605,1979,CA,OLIVE,566.65417,8306.630235,3320368.453,,,,,,,,,
33606,1979,CA,RAWSON,999.72131,13263.98252,5853215.476,,,,,,,,,
33607,1979,CA,MORONGO #21,4490.02,25028.70777,26479791.8,,,,,,,,,
33608,1979,CA,WHITEWATER,1899.0912,14724.10314,11194108.29,,,,,,,,,
33609,1979,CA,NORTH,2696.8831,19496.16008,15851861.22,,,,,,,,,
33610,1979,CA,MORONGO #54,523.22266,8153.075283,3083085.595,,,,,,,,,
33611,1979,CA,MORONGO #14,1599.0745,14027.63651,9430858.806,,,,,,,,,
33612,1979,CA,BAUTISTA,970.88702,10265.13623,5691429.544,,,,,,,,,
33613,1979,CA, ,503.93811,7173.170828,2967482.244,,,,,,,,,
33614,1979,CA,NIGUEL,135.78398,3190.53477,793102.2495,,,,,,,,,
33615,1979,CA,LOS SARRANOS,171.81395,4565.210229,1013357.095,,,,,,,,,
33616,1979,CA,OVERCREST,158.40154,3911.692825,935837.7558,,,,,,,,,
33617,1979,CA,MATILIJA,490.53131,8483.642646,2932152.621,,,,,,,,,
33618,1979,CA,CREEK ROAD,32706.398,67099.71926,194749434,,,,,,,,,
33619,1979,CA,BEDFORD #2,1438.4064,15748.95472,8448551.166,,,,,,,,,
33620,1979,CA, ,21.363398,1328.410198,126195.1797,,,,,,,,,
33621,1979,CA, ,32.613651,1667.860769,192525.7074,,,,,,,,,
33622,1979,CA, ,98.979195,3150.566409,584242.6849,,,,,,,,,
33623,1979,CA, ,6.6913133,1262.966694,42800.0588,,,,,,,,,
33624,1979,CA,WILL,3127.6609,25112.63492,21713527.94,,,,,,,,,
33625,1979,CA,ACRES FIRE,188.38632,11499.41437,1131627.862,,,,,,,,,
33626,1979,CA,LYON FIRE,464.62991,9132.182556,2789339.593,,,,,,,,,
33627,1979,CA,TEXAS CYN FIRE,164.92944,4129.335598,985266.0865,,,,,,,,,
33628,1979,CA,FALL CYN FIRE,1510.3053,24438.3376,9019492.871,,,,,,,,,
33629,1979,CA,MILES FIRE,220.60817,6077.247446,1317290.046,,,,,,,,,
33630,1979,CA,BURKE FIRE,2310.9021,29321.00055,13793321.04,,,,,,,,,
33631,1979,CA,HUBBARD FIRE,79.802002,4097.200484,476387.3965,,,,,,,,,
33632,1979,CA,CROWN FIRE,3901.8389,35915.64476,23277737.45,,,,,,,,,
33633,1979,CA,HASLEY FIRE,655.94403,9549.969298,3914114.14,,,,,,,,,
33634,1979,CA,CHIQUITA FIRE,2221.6975,26906.49359,13251213.59,,,,,,,,,
33635,1979,CA,TAPIE FIRE,383.02878,8153.737873,2284514.645,,,,,,,,,
33636,1979,CA,SAGE FIRE/USFS,28913.088,80432.9779,172040981.6,,,,,,,,,
33637,1979,CA,CORN STAND FIRE,108.32287,4364.926237,645871.872,,,,,,,,,
33638,1979,CA,VALENCIA FIRE,1216.8186,14961.85346,7249106.747,,,,,,,,,
33639,1979,CA, ,26.973322,1710.697479,159562.3548,,,,,,,,,
33640,1979,CA, ,33.492538,2046.613379,198207.2812,,,,,,,,,
33641,1999,CA,EAST,1148.1243,15933.35475,8354501.958,,,,,,,,,
33642,1999,CA,STEIN,825.58118,12326.59251,5944420.233,,,,,,,,,
33643,1999,CA,YELLOW,4394.3052,33346.83513,32006484.23,,,,,,,,,
33644,1999,CA,SHEEP,669.87976,9486.888484,4880732.383,,,,,,,,,
33645,1999,CA,CHANDLER,83.388367,4447.096206,607896.7088,,,,,,,,,
33646,1987,CA,HALLS,6.3616028,762.3022619,41144.24879,,,,,,,,,
33647,1987,CA,QUAKING,4812.2832,29104.30673,34709330.86,,,,,,,,,
33648,1987,CA,EAST SAND,2.062669,517.6599112,14987.05545,,,,,,,,,
33649,1979,CA, ,8.7104874,1087.814715,51543.05352,,,,,,,,,
33650,1979,CA, ,35.248352,3692.059385,208568.7907,,,,,,,,,
33651,1979,CA, ,16.638941,1413.953689,98780.50663,,,,,,,,,
33652,1979,CA, ,6.7839723,984.569207,40270.77265,,,,,,,,,
33653,1979,CA, ,67.987907,2840.873159,401075.2853,,,,,,,,,
33654,1979,CA, ,2033.7019,23474.55452,12063921.98,,,,,,,,,
33655,1979,CA, ,3.6895714,591.9602237,21858.68844,,,,,,,,,
33656,1979,CA, ,8.7252331,1384.887727,51683.61531,,,,,,,,,
33657,1979,CA, ,43.684921,2213.779175,260653.9244,,,,,,,,,
33658,1979,CA, ,16.321354,1622.219509,96839.24942,,,,,,,,,
33659,1979,CA, ,6150.7549,38397.30777,35193841.76,,,,,,,,,
33660,1979,CA, ,107.2627,5617.725862,613323.5552,,,,,,,,,
33661,1979,CA, ,592.46967,8920.25407,3386979.781,,,,,,,,,
33662,1979,CA, ,72.189926,5666.981068,412417.2661,,,,,,,,,
33663,1979,CA, ,41.108822,2267.112099,238924.295,,,,,,,,,
33664,1979,CA, ,231.04034,5390.924826,1335090.468,,,,,,,,,
33665,1979,CA,HIGHLAND,438.3342,8987.526659,2531843.05,,,,,,,,,
33666,1979,CA, ,42.985775,2448.532272,248101.3015,,,,,,,,,
33667,1979,CA, ,83.936127,2948.460883,484135.2608,,,,,,,,,
33668,1979,CA, ,45.180996,3123.326706,260549.04,,,,,,,,,
33669,1979,CA, ,509.87497,9947.022069,2940139.573,,,,,,,,,
33670,1979,CA, ,9429.0078,34609.67855,54381490.08,,,,,,,,,
33671,1979,CA, ,146.36572,3772.146857,837625.8213,,,,,,,,,
33672,1979,CA,OTAY #5,1299.4301,12497.02198,7424440.672,,,,,,,,,
33673,1979,CA, ,132.08382,3990.430425,754540.114,,,,,,,,,
33674,1979,CA, ,39.327991,2248.225439,226607.6769,,,,,,,,,
33675,1979,CA, ,591.0788,9950.324623,3451744.534,,,,,,,,,
33676,1979,CA, ,24.848799,2136.980284,164032.9448,,,,,,,,,
33677,1979,CA, ,6.9706483,780.4199489,48343.69621,,,,,,,,,
33678,1979,CA,LAGUNA (BOAT),534.63049,9744.074573,3123821.714,,,,,,,,,
33679,1979,CA,ORTEGA,696.31024,9397.35135,4065623.899,,,,,,,,,
33680,1979,CA,COTTONWOOD,24.304457,1824.36167,177611.9126,,,,,,,,,
33681,1979,CA,COFFEE CUP,47.946411,2588.313291,346634.4389,,,,,,,,,
33682,1936,CA,MCKENZIE MILL,21288.391,76710.4257,143417894.7,,,,,,,,,
33683,1937,CA, ,1065.3857,16057.04041,7303112.681,,,,,,,,,
33684,1944,CA, ,631.92139,17058.30481,4295785.121,,,,,,,,,
33685,1947,CA, ,4512.8501,35088.59334,30662439.83,,,,,,,,,
33686,1949,CA,ELLIOT RANCH,342.42776,6394.6923,2307707.49,,,,,,,,,
33687,1960,CA, ,195.63281,5390.922576,1333791.562,,,,,,,,,
33688,1960,CA,NORTH SAN JUAN,5839.6162,30923.71895,39586123.37,,,,,,,,,
33689,1960,CA,VOLCANO,42595.988,102607.9377,286684672.1,,,,,,,,,
33690,1966,CA, ,987.17175,12420.0614,6732514.92,,,,,,,,,
33691,1977,CA,FREEWAY,1305.2584,14712.03122,8854500.624,,,,,,,,,
33692,1978,CA,CAP,1785.6769,22530.38445,12179663.87,,,,,,,,,
33693,1978,CA,POLARIS,386.55417,7665.581336,2619870.305,,,,,,,,,
33694,1947,CA, ,9005.0703,46513.38315,61152547.89,,,,,,,,,
33695,1980,CA,ALHAMBRA SERIES #6,656.36078,9490.722376,4284764.492,,,,,,,,,
33696,1980,CA,ALHAMBRA SERIES #7,145.36722,4398.902715,949198.376,,,,,,,,,
33697,1980,CA,LAMBS,500.595,7969.306575,2945180.877,,,,,,,,,
33698,1980,CA,PORTOLA,109.79228,2912.448467,640628.66,,,,,,,,,
33699,1980,CA,POWERLINE,440.53149,6400.809847,2600567.7,,,,,,,,,
33700,1980,CA,PRADO,1729.4579,20652.95547,10214527.47,,,,,,,,,
33701,1980,CA,QUAIL,200.84946,3901.650707,1182738.766,,,,,,,,,
33702,1980,CA,SPRINGS,589.33405,8459.139208,3478358.198,,,,,,,,,
33703,1980,CA,TREEMONT,11.150677,945.7974324,65797.21949,,,,,,,,,
33704,1980,CA,TREEMONT,2.8050768,532.7550059,16551.0486,,,,,,,,,
33705,1980,CA,TREEMONT,348.72043,6884.64653,2057180.875,,,,,,,,,
33706,1980,CA,TREEMONT,0.413807,192.0882152,2441.708398,,,,,,,,,
33707,1980,CA, ,166.41466,4275.076478,982932.7951,,,,,,,,,
33708,1980,CA, ,158.45018,4423.311124,934638.8704,,,,,,,,,
33709,1980,CA, ,172.31406,4495.834914,1016395.568,,,,,,,,,
33710,1980,CA, ,379.43607,9041.769362,2238570.137,,,,,,,,,
33711,1980,CA, ,128.46277,3600.580134,754141.5444,,,,,,,,,
33712,1980,CA, ,198.67902,5172.957817,1170246.912,,,,,,,,,
33713,1980,CA, ,256.87723,5215.144056,1514029.778,,,,,,,,,
33714,1980,CA, ,257.4548,5054.688487,1509405.303,,,,,,,,,
33715,1980,CA, ,263.99396,5151.84676,1553888.431,,,,,,,,,
33716,1980,CA,PIPES,2002.7682,14806.68302,11871572.01,,,,,,,,,
33717,1980,CA,QUARRY,598.81226,6858.560284,3584069.156,,,,,,,,,
33718,1980,CA,QUARRY #3,493.08688,6423.630016,2953889.044,,,,,,,,,
33719,1980,CA,SKYLINE,354.59647,5482.56626,2101272.685,,,,,,,,,
33720,1980,CA,STODDARD SERIES,155.53648,5167.282152,933193.4567,,,,,,,,,
33721,1980,CA,STODDARD SERIES,3.297775,598.9016723,19784.06051,,,,,,,,,
33722,1980,CA,SUMMIT,4367.6626,31801.28269,25888809.94,,,,,,,,,
33723,1980,CA,BUCKRIDGE,354.54211,6491.792523,2225099.322,,,,,,,,,
33724,1980,CA,HASTINGS,734.09924,10612.42749,4590943.233,,,,,,,,,
33725,1981,CA,PG&E #5,812.49213,24960.2751,5453569.811,,,,,,,,,
33726,1981,CA,PISTOL RANGE,306.26434,5662.246943,1957834.052,,,,,,,,,
33727,1981,CA,PRAIRIE CITY,592.97205,11528.79549,3935365.511,,,,,,,,,
33728,1981,CA,RICE CANYON RD.,268.94937,7059.208777,1883336.094,,,,,,,,,
33729,1981,CA,SCHOOLTEACHER HILL,550.63879,9839.87042,3691013.294,,,,,,,,,
33730,1981,CA,SILVA,247.56958,5649.251683,1636143.534,,,,,,,,,
33731,1981,CA,SULPHUR BANK,4567.5737,31897.16655,30650323.34,,,,,,,,,
33732,1981,CA,WHYKOFF #2,392.2092,6958.062902,2586999.035,,,,,,,,,
33733,1981,CA, ,175.10393,4350.901174,1025666.896,,,,,,,,,
33734,1981,CA, ,276.66565,5608.713774,1619891.109,,,,,,,,,
33735,1981,CA, ,293.55814,5593.706836,1721551.965,,,,,,,,,
33736,1981,CA, ,278.65259,6554.2736,1626481.006,,,,,,,,,
33737,1981,CA, ,339.94208,5626.457101,1996325.851,,,,,,,,,
33738,1981,CA, ,434.87103,7294.577977,2553047.255,,,,,,,,,
33739,1981,CA, ,465.38223,6893.43562,2726193.354,,,,,,,,,
33740,1981,CA, ,915.20135,10595.80833,5363954.398,,,,,,,,,
33741,1981,CA, ,2192.7563,18889.42218,12799061.74,,,,,,,,,
33742,1981,CA, ,9182.0186,41637.39228,53617887.97,,,,,,,,,
33743,1981,CA,CHERRY,286.39041,6186.756622,1685719.988,,,,,,,,,
33744,1981,CA,RECHE,1733.2789,22679.48112,10224440.57,,,,,,,,,
33745,1981,CA, ,470.71576,6719.1548,2774560.656,,,,,,,,,
33746,1983,CA, ,79.395088,3475.841092,476257.4175,,,,,,,,,
33747,1983,CA, ,192.92683,5613.50567,1159786.099,,,,,,,,,
33748,1983,CA, ,26.740273,1567.734558,158747.9913,,,,,,,,,
33749,1983,CA, ,54.751522,2313.203698,325390.4519,,,,,,,,,
33750,1983,CA, ,18.484396,1784.013392,109808.4611,,,,,,,,,
33751,1983,CA, ,139.64615,5360.458547,835917.2703,,,,,,,,,
33752,1983,CA, ,254.25996,5455.238932,1524088.979,,,,,,,,,
33753,1983,CA, ,195.73042,4827.071618,1172414.694,,,,,,,,,
33754,1983,CA, ,263.36826,9088.023144,1614212.078,,,,,,,,,
33755,1983,CA,ASSIST #31,114.64896,3442.574938,667561.8169,,,,,,,,,
33756,1983,CA,FOSTER,114.05569,3938.991673,657175.6159,,,,,,,,,
33757,1983,CA,ASSIST #37,365.05887,5400.984991,2103125.684,,,,,,,,,
33758,1993,CA,RUDELL FIRE 3 AC,3.7514408,962.0531983,22246.17707,,,,,,,,,
33759,1993,CA,GORMAN FIRE,681.73102,9664.255403,4101568.787,,,,,,,,,
33760,1993,CA,VALLEHO FIRE 6 AC,6.043911,870.3057157,36110.96762,,,,,,,,,
33761,1993,CA,VILLA FIRE 969 AC,3.0514667,661.3889426,18345.09457,,,,,,,,,
33762,1993,CA,THORPE FIRE,9.0187826,849.8594685,53354.81713,,,,,,,,,
33763,1993,CA,LOS ENCINOS,4.2125044,634.7371126,24975.1108,,,,,,,,,
33764,1989,CA, ,9.204895,960.6174085,54886.36154,,,,,,,,,
33765,1989,CA, ,3.3496382,532.0862588,19847.83331,,,,,,,,,
33766,1973,CA, ,19.173765,1793.991748,121220.6597,,,,,,,,,
33767,1983,CA,ALISO FIRE,297.34088,8545.958425,1773621.894,,,,,,,,,
33768,1983,CA,HOG FIRE,204.23108,5915.144934,1217120.259,,,,,,,,,
33769,1983,CA,RAILROAD FIRE,158.90364,4983.121295,946091.514,,,,,,,,,
33770,1983,CA,THE ACRES FIRE,375.97964,11796.20998,2260090.5,,,,,,,,,
33771,1983,CA,GARLIC FIRE,900.30896,14921.23991,5408840.135,,,,,,,,,
33772,1989,CA, ,4.4214973,653.4979094,26083.54952,,,,,,,,,
